script,grapheme,IPA,comment,source,omniglot
Bengali,স্ক,skɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্খ,skʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ট,sʈɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ত,stɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্থ,stʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ন,snɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্প,spɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ফ,spʰɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ব,sbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ম,smɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্য,sjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্র,srɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,স্ল,slɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,হ্ণ,hnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,হ্ন,hnɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,হ্ব,hbɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,হ্ম,hmɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,হ্য,hjɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,হ্র,hrɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
Bengali,হ্ল,hlɔ,,Thompson 2012: 28-35.,https://www.omniglot.com/writing/bengali.htm
